SessionNum,Playtime,Duration,Level,Gold,SpentGold,TotalDamage,Monsters,Bosses,Inputs,Crits,KbPower,MsPower,CrystalsStage,CrystalsBoss,CrystalsGold,CrystalsTotal,CrystalsSpent,CrystalsRemain,GGKilled,GGEscaped,GGGold,BaseAttackLv,AttackPctLv,CritChanceLv,CritDamageLv,MultiHitLv,TimeExtendLv,UpgradeDiscountLv,GoldFlatPermLv,GoldMultiPermLv,CrystalFlatLv
19,1364.2,90.2,767,780682,6620,7658024002,391,39,391,333,389174,389173,2428,46180,0,48608,48612,13,1,0,35052,66,36,151,88,12,234,4,207,52,4
20,1454.3,90.0,928,907127,6770,8824772330,382,38,381,325,456952,456951,2996,57441,0,60437,60401,49,1,0,43232,72,48,151,93,12,234,4,207,52,6
21,1544.3,90.0,976,997324,10520,13132830910,430,43,430,356,503927,503926,3484,67467,0,70951,70999,1,0,0,0,72,48,162,149,16,234,4,207,52,6
22,1634.3,90.0,973,1121035,-124306,22209394319,427,43,426,393,498369,498369,3444,69370,134,72948,72912,37,1,0,134826,72,48,162,149,16,234,4,225,68,7
23,1724.6,90.3,985,1061537,11270,23826888810,434,43,434,381,536408,536408,3544,69704,0,73248,73263,22,0,0,0,72,48,162,149,16,255,4,225,68,7
24,1814.6,90.0,1165,1221867,11420,30294101867,429,43,429,395,616648,616648,4292,85090,0,89382,89369,35,0,0,0,79,52,162,149,16,255,4,225,68,8
25,1904.7,90.0,1169,1235168,11570,31088602454,433,43,433,397,623374,623373,4340,84412,0,88752,88780,7,0,0,0,79,52,172,171,21,255,4,225,68,8
26,1994.7,90.0,1160,1409173,-195622,38879122166,424,42,423,412,606780,606780,4220,82024,207,86451,86441,17,1,0,207192,79,52,172,171,21,255,4,240,78,8
27,2084.7,90.1,1170,1264856,12470,39879100186,429,42,429,413,638668,638667,4312,87699,0,92011,91945,83,0,0,0,79,52,172,171,21,273,4,240,78,8
28,2174.8,90.1,1349,1404711,12920,46509790087,418,41,418,400,708820,708820,4976,97344,0,102320,102262,141,0,0,0,85,52,172,171,21,273,4,240,78,8
29,2264.9,90.2,1309,1338520,13820,41922530744,378,37,377,361,676175,676174,4406,87467,0,91873,92012,2,1,0,88110,85,52,180,174,32,273,4,240,78,8
30,2355.1,90.1,1366,1470101,13820,58105960779,435,43,435,435,741965,741965,5214,102432,0,107646,107619,29,0,0,0,85,52,180,174,32,273,4,254,81,8
31,2445.1,90.1,1356,1457345,13970,58018920076,425,42,425,425,735662,735662,5074,97626,0,102700,102678,51,0,0,0,85,52,180,174,32,288,4,254,81,8
32,2535.1,90.0,1480,1588455,14270,63453557492,429,42,429,429,801367,801367,5639,110010,0,115649,115699,1,0,0,0,90,54,180,175,32,288,4,254,81,8
33,2625.2,90.1,1488,1605861,16820,68404323113,432,43,432,432,811345,811345,5704,112060,0,117764,117761,4,0,0,0,90,54,187,216,40,288,4,254,81,8
34,2715.3,90.1,1487,1601660,16820,87069147581,431,43,431,431,809245,809244,5689,113836,0,119525,119492,37,0,0,0,90,54,187,216,40,288,4,265,102,8
35,2805.5,90.2,1487,1663052,16970,89580863884,431,43,431,431,840016,840015,5689,113704,0,119393,119409,21,0,0,0,90,54,187,216,40,302,4,265,102,8
36,2895.6,90.1,1487,1629320,16970,88931148187,421,42,421,421,823150,823149,5579,108846,0,114425,114356,90,0,0,0,94,55,187,216,40,302,4,265,102,8
37,2985.8,90.2,1505,1691142,18320,97583851626,434,43,434,434,854736,854735,5799,115796,0,121595,121667,18,0,0,0,94,55,193,238,40,302,4,265,102,8
38,3076.0,90.2,1452,1612268,18320,95908213105,381,38,380,380,815299,815298,4988,102264,0,107252,107146,124,1,0,154354,94,55,193,238,40,302,4,273,114,8
39,3166.1,90.1,1505,1712328,19670,103892042248,429,43,429,429,866004,866003,5744,114257,0,120001,120071,54,0,0,0,94,55,193,238,40,313,4,273,114,8
40,3256.3,90.2,1571,1818576,19820,122061825301,440,44,440,440,919203,919202,6164,120594,0,126758,126745,67,0,0,0,97,69,193,238,40,313,4,273,114,8
41,3346.3,90.0,1514,1660818,19970,109659880058,383,38,382,382,840399,840398,5238,105241,0,110479,110525,21,1,0,107420,97,69,198,240,47,313,4,273,114,8
42,3436.5,90.2,1567,1800001,19970,140823642646,436,43,436,436,909990,909990,6100,119585,0,125685,125674,32,0,0,0,97,69,198,240,47,313,4,281,123,8
43,3526.6,90.1,1561,1767870,21920,129785752127,420,42,420,420,894900,894899,5884,118255,0,124139,124158,13,0,0,0,97,69,198,240,47,322,4,281,123,8
44,3616.7,90.1,1704,1922293,21920,140782098835,423,42,423,423,972111,972111,6519,133420,0,139939,139623,329,0,0,0,100,76,198,241,47,322,4,281,123,8
45,3706.8,90.2,1706,1932389,24770,160406748358,425,42,425,425,978584,978584,6555,133382,0,139937,140239,27,0,0,0,100,76,203,256,48,322,4,281,123,8
46,3796.9,90.1,1718,1993161,24770,185390278783,437,43,437,437,1008970,1008970,6771,129577,0,136348,136222,153,0,0,0,100,76,203,256,48,322,4,289,123,8
47,3887.1,90.2,1663,1723633,25070,138926703519,381,38,381,381,874356,874356,5802,112233,0,118035,118034,154,0,1,0,100,76,203,256,48,329,4,289,123,8
48,3977.1,90.0,1864,2094651,25370,194545117461,423,42,423,423,1060015,1060015,7201,146294,0,153495,153570,79,0,0,0,103,80,203,257,48,329,4,289,123,8
49,4067.2,90.0,1879,2154427,28670,207383795845,433,43,433,433,1091553,1091553,7411,143300,0,150711,150782,8,0,0,0,103,80,207,286,50,329,4,289,123,8
50,4157.2,90.0,1873,2121539,28670,230944852794,427,43,427,427,1075109,1075109,7297,144437,0,151734,151594,148,0,0,0,103,80,207,286,50,329,4,296,132,8
51,4247.3,90.1,1879,2189879,28820,229529445470,433,43,433,433,1109354,1109354,7411,144627,0,152038,152019,167,0,0,0,103,80,207,286,50,337,4,296,132,8
52,4337.4,90.1,2016,2341741,29120,251174276706,435,43,435,435,1185435,1185435,8040,159567,0,167607,167741,33,0,0,0,106,82,207,287,50,337,4,296,132,8
53,4427.5,90.1,1973,2133578,31520,220882576348,392,39,391,391,1082554,1082553,7146,143266,0,150412,150415,30,1,0,48748,106,82,211,297,55,337,4,296,132,8
54,4517.5,90.0,1992,2258751,-32352,245627834975,411,41,410,410,1113204,1113204,7524,151116,63,158703,158542,191,1,0,63872,106,82,211,297,55,337,4,302,144,8
55,4607.6,90.1,2008,2338409,31820,271697629022,427,42,427,427,1185119,1185119,7872,156893,0,164765,164739,217,0,0,0,106,82,211,297,55,345,4,302,144,8
56,4697.6,90.0,2072,2425303,32120,285236983429,431,43,431,431,1228716,1228716,8215,161815,0,170030,169882,365,0,0,0,108,90,211,299,55,345,4,302,144,8
57,4787.9,90.2,2027,2416778,36920,305142995098,386,38,385,385,1226854,1226853,7253,144681,0,151934,152287,12,1,0,271040,108,90,214,320,55,345,4,302,144,8
58,4878.0,90.1,2032,2303927,36920,276400420218,391,39,390,390,1170428,1170428,7355,142209,0,149564,149370,206,1,0,128568,108,90,214,320,55,345,4,307,153,8
59,4968.1,90.1,2075,2478901,37070,351026068103,434,43,434,434,1257990,1257990,8278,165306,0,173584,173574,216,0,0,0,108,90,214,320,55,352,4,307,153,8
60,5058.2,90.1,2173,2572645,37220,358940500151,432,43,432,432,1304937,1304937,8668,176825,0,185493,185550,159,0,0,0,110,97,214,320,55,352,4,307,153,8
61,5148.4,90.2,2177,2598610,37370,387714506791,436,43,436,436,1317995,1317994,8756,172472,0,181228,181356,31,0,0,0,110,97,218,325,55,352,4,307,153,8
62,5238.4,90.0,2168,2540244,37370,365354744173,427,42,427,427,1288812,1288811,8558,166276,0,174834,174623,242,0,0,0,110,97,218,325,55,352,4,313,154,8
63,5328.4,90.1,2169,2559310,37520,388613337179,428,42,428,428,1298420,1298419,8580,172129,0,180709,180822,129,0,0,0,110,97,218,325,55,359,4,313,154,8
64,5418.5,90.0,2148,2302034,37670,304080054144,382,38,381,381,1169857,1169856,7650,153175,0,160825,160874,80,1,0,21468,112,98,218,327,55,359,4,313,154,8
65,5508.7,90.2,2198,2611945,40220,396905537933,432,43,432,432,1326087,1326087,8768,177883,0,186651,186706,25,0,0,0,112,98,221,343,77,359,4,313,154,8
66,5598.8,90.1,2206,2664648,40220,486461350960,440,44,440,440,1352439,1352438,8950,174863,0,183813,183715,123,0,0,0,112,98,221,343,77,359,4,318,161,8
67,5688.9,90.1,2165,2406668,40220,407142802835,394,39,393,393,1223449,1223448,7930,156245,0,164175,164256,42,1,0,16960,112,98,221,343,77,364,4,318,161,8
68,5779.0,90.1,2307,2753339,40220,501359954549,431,43,431,431,1396784,1396784,9224,178963,0,188187,188016,213,0,0,0,114,101,221,343,77,364,4,318,161,8
69,5869.2,90.2,2314,2801864,40220,526920841514,438,44,438,438,1421047,1421046,9392,189900,0,199292,199395,110,0,0,0,114,101,224,356,84,364,4,318,161,8
70,5959.2,90.0,2307,2753339,40220,520120363580,431,43,431,431,1396784,1396784,9224,184709,0,193933,192829,1214,0,0,0,114,101,224,356,84,364,4,323,165,8
71,6049.3,90.1,2297,2705079,40220,523348925317,421,42,421,421,1372654,1372654,8987,182809,0,191796,192655,355,0,0,0,114,101,224,356,84,370,4,323,165,8
72,6139.3,90.0,2334,2785834,40220,534394097851,428,43,428,428,1413032,1413031,9296,186928,0,196224,196028,551,0,0,0,116,103,224,356,84,370,4,323,165,8
73,6229.4,90.1,2336,2799925,40220,544088143189,430,43,430,430,1420077,1420077,9344,186457,0,195801,196254,98,0,0,0,116,103,227,362,89,370,4,323,165,8
74,6319.6,90.1,2336,2799925,40220,554586423897,430,43,430,430,1420077,1420077,9344,189135,0,198479,197708,869,0,0,0,116,103,227,362,89,370,4,328,165,8
75,6409.8,90.2,2283,2815067,40220,455954687533,377,38,376,376,1427648,1427648,8066,163402,0,171468,172095,242,1,0,384936,116,103,227,362,89,375,4,328,165,8
76,6499.8,90.0,2344,2804518,40220,565793559830,428,43,428,428,1422374,1422373,9336,183784,0,193120,192838,524,0,0,0,118,103,227,362,89,375,4,328,165,8
77,6589.9,90.1,2354,2845384,40220,575481785036,433,43,433,433,1442807,1442806,9476,189163,0,198639,199078,85,0,0,0,118,103,230,363,100,375,4,328,165,8
78,6680.0,90.2,2355,2852497,40220,609135268798,434,43,434,434,1446363,1446363,9500,188301,0,197801,197240,646,0,0,0,118,103,230,363,100,375,4,332,171,8
79,6770.2,90.1,2310,2879558,40220,540112497815,389,38,388,388,1459894,1459893,8398,162553,0,170951,171290,307,1,0,327096,118,103,230,363,100,379,4,332,171,8
80,6860.3,90.1,2429,2922632,40220,611228497937,428,42,428,428,1481431,1481430,9704,187895,0,197599,196671,1235,0,0,0,119,109,230,364,100,379,4,332,171,8
81,6950.4,90.1,2389,2705949,40220,525459361765,383,38,382,382,1373089,1373089,8587,170277,0,178864,179909,190,1,0,114450,119,109,232,374,104,379,4,332,171,8
82,7040.6,90.1,2441,2979724,40220,647009065576,435,44,435,435,1509977,1509976,9899,194838,0,204737,204565,362,0,0,0,119,109,232,374,104,379,4,336,174,8
83,7130.7,90.2,2392,2697170,40220,553888150891,381,38,380,380,1368700,1368699,8556,162098,0,170654,171003,13,1,0,99888,119,109,232,374,104,383,4,336,174,8
84,7220.9,90.2,2482,3016159,40220,647048163424,431,43,431,431,1528194,1528194,9979,193805,0,203784,203208,589,0,0,0,120,114,232,375,104,383,4,336,174,8
85,7311.1,90.1,2431,2970025,40220,558141660906,380,38,379,379,1505127,1505127,8681,173120,0,181801,182137,253,1,0,342152,120,114,234,382,110,383,4,336,174,8
86,7401.2,90.1,2477,2978483,40220,650474133538,426,42,426,426,1509356,1509356,9854,190989,0,200843,199551,1545,0,0,0,120,114,234,382,110,383,4,339,183,8
87,7491.3,90.2,2477,3015262,40220,653609395723,426,42,426,426,1527746,1527745,9854,194108,0,203962,204789,718,0,0,0,120,114,234,382,110,387,4,339,183,8
88,7581.4,90.1,2574,3168004,40220,679054371582,433,43,433,433,1604117,1604116,10422,211072,0,221494,221108,1104,0,0,0,121,119,234,382,110,387,4,339,183,8
89,7671.5,90.1,2574,3168004,40220,686602337412,433,43,433,433,1604117,1604116,10422,208541,0,218963,219890,177,0,0,0,121,119,236,394,113,387,4,339,183,8
90,7761.5,90.0,2568,3120841,40220,681080731883,427,42,427,427,1580535,1580535,10266,201206,0,211472,210641,1008,0,0,0,121,119,236,394,113,387,4,342,190,8
91,7851.6,90.1,2575,3172868,40220,688033235206,429,43,429,429,1606549,1606548,10338,206732,0,217070,218057,21,0,0,0,121,119,236,394,113,391,4,342,190,8
92,7941.7,90.0,2660,3301865,40220,707075041213,434,43,434,434,1671047,1671047,10822,210095,0,220917,218425,2513,0,0,0,122,122,236,396,113,391,4,342,190,8
93,8031.7,90.0,2653,3244768,40220,697172903803,427,43,427,427,1642499,1642498,10633,208134,0,218767,221272,8,0,0,0,122,122,238,405,113,391,4,342,190,8
94,8121.8,90.1,2657,3277380,40220,710648159348,431,43,431,431,1658805,1658804,10741,214715,0,225456,224757,707,0,0,0,122,122,238,405,113,391,4,345,197,8
95,8212.0,90.3,2661,3342154,40220,721261990893,435,44,435,435,1691192,1691191,10849,217727,0,228576,228822,461,0,0,0,122,122,238,405,113,395,4,345,197,8
96,8302.1,90.1,2678,3328246,40220,671531127998,387,38,386,386,1684238,1684237,9789,195849,0,205638,205499,600,1,0,321232,123,124,238,407,113,395,4,345,197,8
97,8392.1,90.0,2730,3449093,40220,739688669838,439,43,439,439,1744661,1744661,11247,216944,0,228191,228676,115,0,0,0,123,124,240,414,117,395,4,345,197,8
98,8482.2,90.0,2729,3440669,40220,740991513552,438,43,438,438,1740449,1740449,11219,218491,0,229710,227756,2069,0,0,0,123,124,240,414,117,395,4,348,202,8
99,8572.2,90.1,2674,3499732,40220,622152835984,383,38,382,382,1769981,1769980,9679,188843,0,198522,200281,310,1,0,504788,123,124,240,414,117,398,4,348,202,8
100,8662.3,90.1,2799,3507973,40220,737767400757,433,43,433,433,1774101,1774101,11388,224672,0,236060,233168,3202,0,0,0,124,127,240,414,117,398,4,348,202,8
101,8752.5,90.1,2802,3496263,40220,737144684728,431,43,431,431,1768246,1768246,11354,218735,0,230089,233170,121,0,0,0,124,127,242,419,125,398,4,348,202,8
102,8842.5,90.0,2752,3173575,40220,635190085190,381,38,380,380,1606902,1606902,9926,197708,0,207634,205043,2712,1,0,115644,124,127,242,419,125,398,4,351,203,8
103,8932.5,90.0,2804,3522744,40220,744191205417,433,43,433,433,1781487,1781486,11412,230026,0,241438,243219,931,0,0,0,124,127,242,419,125,402,4,351,203,8
104,9022.7,90.2,2843,3597471,40220,756398698414,437,44,437,437,1818850,1818850,11697,238750,0,250447,250302,1076,0,0,0,125,130,242,419,125,402,4,351,203,8
105,9113.0,90.3,2847,3594358,40220,757683245573,436,43,436,436,1817294,1817293,11688,224183,0,235871,236571,376,0,0,0,125,130,244,423,127,402,4,351,203,8
106,9203.0,90.1,2839,3523940,40220,742212512798,428,42,428,428,1782085,1782084,11456,235376,0,246832,246375,833,0,0,0,125,130,244,423,127,402,4,354,207,8
107,9293.1,90.1,2799,3614418,40220,717011470084,388,38,387,387,1827324,1827323,10272,198905,0,209177,208664,1346,1,0,428736,125,130,244,423,127,405,4,354,207,8
108,9383.3,90.2,2840,3463664,40220,650220066855,384,38,383,383,1751947,1751946,10333,207793,0,218126,215694,3778,1,0,268056,126,131,244,425,127,405,4,354,207,8
109,9473.4,90.0,2883,3586717,40220,746514869077,427,43,427,427,1813473,1813473,11607,237293,0,248900,252433,245,0,0,0,126,131,246,429,129,405,4,354,207,8
110,9563.5,90.1,2882,3577759,40220,745980540480,426,43,426,426,1808994,1808994,11578,232378,0,243956,241923,2278,0,0,0,126,131,246,429,129,405,4,357,209,8
111,9653.7,90.2,2887,3635963,40220,757336823053,431,43,431,431,1838096,1838096,11723,237751,0,249474,251135,617,0,0,0,126,131,246,429,129,409,4,357,209,8
112,9743.9,90.2,2899,3704796,40220,773998930441,438,43,438,438,1872513,1872512,11946,227612,0,239558,239425,750,0,0,0,127,133,246,429,129,409,4,357,209,8
113,9834.1,90.1,2894,3620212,40220,754681993580,428,43,428,428,1830221,1830220,11676,235628,0,247304,247777,277,0,0,0,127,133,248,430,136,409,4,357,209,8
114,9924.1,90.0,2894,3620212,40220,755070577189,428,43,428,428,1830221,1830220,11676,238628,0,250304,246676,3905,0,0,0,127,133,248,430,136,409,4,360,210,8
115,10014.3,90.2,2851,3699022,40220,661000931806,385,39,384,384,1869626,1869625,10401,202230,0,212631,214499,2037,1,0,464800,127,133,248,430,136,412,4,360,210,8
116,10104.4,90.2,2911,3624653,40220,751068577280,425,43,425,425,1832441,1832441,11680,239606,0,251286,253286,37,0,0,0,128,135,248,430,136,412,4,360,210,8
117,10194.6,90.2,2875,3301434,40220,662947886593,384,38,383,383,1670832,1670831,10471,214760,0,225231,224759,509,1,0,50976,128,135,249,441,138,412,4,360,210,8
118,10284.7,90.1,2923,3694010,40220,772230695728,432,43,432,432,1867120,1867119,11915,240545,0,252460,249437,3532,0,0,0,128,135,249,441,138,412,4,363,210,8
119,10374.9,90.2,2922,3689992,40220,770305149233,431,43,431,431,1865111,1865110,11885,235132,0,247017,250175,374,0,0,0,128,135,249,441,138,415,4,363,210,8
120,10465.0,90.1,2914,3263868,40220,650905086144,373,37,372,372,1652049,1652048,10327,205051,0,215378,213184,2568,1,0,58234,129,136,249,441,138,415,4,363,210,8
121,10555.1,90.1,2929,3603571,40220,680011535989,388,38,387,387,1821900,1821900,10774,209940,0,220714,222718,564,1,0,261720,129,136,250,450,141,415,4,363,210,8
122,10645.1,90.0,2973,3755929,40220,779738584112,432,43,432,432,1898079,1898079,12124,239044,0,251168,249244,2488,0,0,0,129,136,250,450,141,415,4,365,216,8
123,10735.1,90.0,2969,3747755,40220,772269819368,428,42,428,428,1893992,1893992,12004,235860,0,247864,250338,14,0,0,0,129,136,250,450,141,418,4,365,216,8
124,10825.2,90.0,3008,3825106,40220,783318744490,432,43,432,432,1932668,1932667,12272,248831,0,261103,256517,4600,0,0,0,130,137,250,451,141,418,4,365,216,8
125,10915.3,90.1,3018,3878058,40220,795414126516,437,43,437,437,1959144,1959143,12452,241568,0,254020,258603,17,0,0,0,130,137,251,461,149,418,4,365,216,8
126,11005.4,90.1,3021,3906428,40220,805041214204,440,44,440,440,1973329,1973328,12545,242910,0,255455,252948,2524,0,0,0,130,137,251,461,149,418,4,367,221,8
127,11095.5,90.2,2956,3892712,40220,664205760282,375,37,374,374,1966471,1966470,10544,209302,0,219846,220172,2198,1,0,583200,130,137,251,461,149,420,4,367,221,8
128,11185.8,90.3,3074,3892082,40220,783441166101,428,43,428,428,1966156,1966155,12452,249665,0,262117,260046,4269,0,0,0,131,138,251,462,149,420,4,367,221,8
129,11275.8,90.0,3024,3759200,40220,674979440934,378,38,377,377,1899715,1899714,10871,216542,0,227413,231493,189,1,0,356478,131,138,252,469,152,420,4,367,221,8
130,11366.0,90.1,3078,3930758,40220,795158789601,432,43,432,432,1985494,1985493,12576,258741,0,271317,269278,2228,0,0,0,131,138,252,469,152,420,4,369,226,8
131,11456.0,90.0,3074,3917444,40220,787414533083,428,43,428,428,1978837,1978836,12452,254012,0,266464,266948,1744,0,0,0,131,138,252,469,152,423,4,369,226,8
132,11546.0,90.0,3100,3955892,40220,791331062289,429,42,429,429,1998061,1998060,12583,236730,0,249313,246223,4834,0,0,0,132,139,252,469,152,423,4,369,226,8
133,11636.0,90.0,3099,3946098,40220,789910249093,428,42,428,428,1993164,1993163,12552,240576,0,253128,257766,196,0,0,0,132,139,253,477,154,423,4,369,226,8
134,11726.1,90.1,3059,4128457,40220,704100060927,388,38,387,387,2084343,2084343,11282,224333,0,235615,232664,3147,1,0,581200,132,139,253,477,154,423,4,371,228,8
135,11816.3,90.3,3098,3948565,40220,790389303346,427,42,427,427,1994397,1994397,12521,243578,0,256099,257564,1682,0,0,0,132,139,253,477,154,426,4,371,228,8
136,11906.5,90.2,3055,3512310,40220,686106683191,379,38,378,378,1776270,1776269,11022,215139,0,226161,227429,414,1,0,36624,133,139,253,478,154,426,4,371,228,8
137,11996.6,90.1,3109,4013345,40220,804490841897,433,43,433,433,2026787,2026787,12736,252056,0,264792,265085,121,0,0,0,133,139,254,485,159,426,4,371,228,8
138,12086.7,90.1,3109,4013345,40220,806362803828,433,43,433,433,2026787,2026787,12736,254515,0,267251,262815,4557,0,0,0,133,139,254,485,159,426,4,373,231,8
139,12176.8,90.1,3105,3990760,40220,798287187778,429,43,429,429,2015495,2015494,12608,248318,0,260926,264477,1006,0,0,0,133,139,254,485,159,429,4,373,231,8
140,12266.9,90.1,3066,3856980,40220,730524234273,390,39,389,389,1948605,1948604,11366,226473,0,237839,233832,5013,1,0,258406,134,139,254,485,159,429,4,373,231,8
141,12357.1,90.1,3112,3972604,40220,792941599235,426,43,426,426,2006417,2006416,12562,250974,0,263536,268262,287,0,0,0,134,139,255,491,166,429,4,373,231,8
142,12447.3,90.2,3118,4032046,40220,807370123272,432,43,432,432,2036138,2036137,12754,244241,0,256995,253825,3457,0,0,0,134,139,255,491,166,429,4,375,233,8
143,12537.3,90.0,3110,4428456,-433108,788410816354,424,42,423,423,1997679,1997678,12466,240945,473,253884,257003,338,1,0,473328,134,139,255,491,166,431,4,375,233,8
144,12627.4,90.1,3170,4033714,40220,793131287578,424,42,424,424,2036972,2036971,12752,247056,0,259808,256006,4140,0,0,0,135,139,255,492,166,431,4,375,233,8
145,12717.5,90.1,3175,4084176,40220,804116652235,429,43,429,429,2062203,2062202,12912,254457,0,267369,271211,298,0,0,0,135,139,256,498,168,431,4,375,233,8
146,12807.6,90.2,3179,4124595,40220,814170797451,433,43,433,433,2082412,2082412,13040,261537,0,274577,274404,471,0,0,0,135,139,256,498,168,431,4,377,235,8
147,12897.8,90.1,3181,4112684,40220,808251336307,430,43,430,430,2076457,2076456,12964,254059,0,267023,266129,1365,0,0,0,135,139,256,498,168,433,4,377,235,8
148,12987.9,90.2,3233,4145785,40220,804074121358,427,43,427,427,2093007,2093007,13115,267008,0,280123,280596,892,0,0,0,136,139,256,499,168,433,4,377,235,8
149,13078.1,90.2,3236,4130965,40220,800176262056,425,42,425,425,2085597,2085597,13069,257910,0,270979,271391,480,0,0,0,136,139,257,504,172,433,4,377,235,8
150,13168.1,90.0,3230,4069245,40220,788452119762,419,41,419,419,2054737,2054737,12871,253551,0,266422,265751,1151,0,0,0,136,139,257,504,172,433,4,379,236,8
151,13258.2,90.1,3240,4134428,40220,799567229994,424,42,424,424,2087329,2087328,13056,255832,0,268888,267292,2747,0,0,0,136,139,257,504,172,435,4,379,236,8
152,13348.2,90.0,3288,4217449,40220,807849985151,427,42,427,427,2128839,2128839,13335,256898,0,270233,270707,2273,0,0,0,137,139,257,504,172,435,4,379,236,8
153,13438.4,90.1,3308,4333969,40220,829635289490,437,43,437,437,2187099,2187099,13713,269799,0,283512,284751,1034,0,0,0,137,139,258,509,176,435,4,379,236,8
154,13528.5,90.2,3296,4208053,40220,804978379947,425,42,425,425,2124141,2124141,13309,257460,0,270769,265908,5895,0,0,0,137,139,258,509,176,435,4,381,237,8
155,13618.7,90.1,3301,4268688,40220,815922113712,430,43,430,430,2154459,2154458,13475,267921,0,281396,287129,162,0,0,0,137,139,258,509,176,437,4,381,237,8
156,13708.8,90.2,3351,4326974,40220,817831821298,430,43,430,430,2183602,2183601,13704,274696,0,288400,285865,2697,0,0,0,138,139,258,509,176,437,4,381,237,8
157,13799.0,90.2,3308,4363305,40220,702159680265,377,37,376,376,2201767,2201767,11909,241728,0,253637,255218,1116,1,0,596960,138,139,259,512,181,437,4,381,237,8
158,13889.2,90.2,3358,4306626,40220,812326365803,427,42,427,427,2173428,2173427,13642,270065,0,283707,277569,7254,0,0,0,138,139,259,512,181,437,4,383,238,8
159,13979.2,90.1,3363,4368326,40220,823263429194,432,43,432,432,2204278,2204277,13812,268347,0,282159,286717,2696,0,0,0,138,139,259,512,181,439,4,383,238,8
160,14069.2,90.0,3406,4447655,40220,831252504073,435,43,435,435,2243942,2243942,14080,283845,0,297925,299366,1255,0,0,0,139,139,259,512,181,439,4,383,238,8
161,14159.3,90.0,3406,4351177,40220,810061038318,425,42,425,425,2195703,2195703,13780,265621,0,279401,280438,218,0,0,0,139,139,260,516,184,439,4,383,238,8
162,14249.3,90.1,3410,4394458,40220,819479975690,429,42,429,429,2217344,2217343,13920,262970,0,276890,267539,9569,0,0,0,139,139,260,516,184,439,4,385,238,8
