SessionNum,Playtime,Duration,Level,Gold,SpentGold,TotalDamage,Monsters,Bosses,Inputs,Crits,KbPower,MsPower,CrystalsStage,CrystalsBoss,CrystalsGold,CrystalsTotal,CrystalsSpent,CrystalsRemain,GGKilled,GGEscaped,GGGold,BaseAttackLv,AttackPctLv,CritChanceLv,CritDamageLv,MultiHitLv,TimeExtendLv,UpgradeDiscountLv,GoldFlatPermLv,GoldMultiPermLv,CrystalFlatLv
25,747.1,29.9,4,42,12,334,3,0,142,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,777.1,30.0,4,42,12,329,3,0,144,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,807.1,30.0,4,42,12,333,3,0,142,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,836.9,29.8,4,42,12,323,3,0,140,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,866.9,29.9,4,42,12,308,3,0,139,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,896.7,29.8,4,42,12,326,3,0,146,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,926.3,29.6,4,42,12,323,3,0,144,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,956.2,29.9,4,42,12,347,3,0,146,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,986.1,29.9,4,42,12,308,3,0,140,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1016.0,29.9,4,42,12,358,3,0,148,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1045.8,29.8,3,26,6,300,2,0,142,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1075.5,29.8,4,42,12,331,3,0,141,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1105.4,29.9,4,42,12,317,3,0,140,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1135.4,29.9,4,42,12,310,3,0,144,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1165.3,29.9,4,42,12,326,3,0,141,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1195.1,29.8,4,42,12,325,3,0,141,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1225.1,30.0,4,42,12,344,3,0,147,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1255.0,30.0,4,42,12,335,3,0,145,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1284.9,29.9,4,42,12,311,3,0,140,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1314.7,29.8,4,42,12,317,3,0,141,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1344.6,29.9,4,42,12,332,3,0,143,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1374.6,29.9,4,42,12,323,3,0,140,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1404.5,29.9,3,26,6,300,2,0,141,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1434.5,30.0,4,42,12,302,3,0,141,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1464.4,29.9,4,42,12,317,3,0,139,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1494.2,29.8,4,42,12,332,3,0,145,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1524.0,29.8,4,42,12,326,3,0,143,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1553.9,29.9,4,42,12,329,3,0,145,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1583.8,29.8,4,42,12,308,3,0,141,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1613.6,29.8,4,42,12,325,3,0,143,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1643.4,29.9,4,42,12,321,3,0,141,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1673.4,30.0,4,42,12,334,3,0,145,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1703.2,29.8,4,42,12,314,3,0,144,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1733.2,30.0,4,42,12,314,3,0,145,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1763.1,29.9,3,26,6,300,2,0,141,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1793.1,29.9,4,42,12,316,3,0,140,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1822.9,29.9,4,42,12,311,3,0,142,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1852.8,29.9,4,42,12,326,3,0,141,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1882.7,29.9,4,42,12,346,3,0,146,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1912.7,29.9,4,42,12,319,3,0,145,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1942.5,29.9,4,42,12,335,3,0,146,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1972.5,30.0,4,42,12,347,3,0,147,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2002.3,29.8,4,42,12,327,3,0,142,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2032.2,29.8,4,42,12,320,3,0,146,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2062.1,30.0,4,42,12,326,3,0,143,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2092.1,29.9,4,42,12,319,3,0,142,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2121.9,29.8,4,42,12,319,3,0,141,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2151.7,29.8,4,42,12,320,3,0,142,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2181.3,29.6,4,42,12,323,3,0,142,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2211.2,29.9,4,42,12,329,3,0,144,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2241.1,29.9,4,42,12,329,3,0,146,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2271.0,29.9,4,42,12,317,3,0,147,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2301.0,30.0,4,42,12,341,3,0,144,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2330.8,29.8,3,26,6,282,2,0,137,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2360.7,29.9,4,42,12,311,3,0,140,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2390.4,29.8,4,42,12,310,3,0,138,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2420.2,29.8,4,42,12,314,3,0,141,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2450.1,29.8,4,42,12,322,3,0,142,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2479.9,29.9,4,42,12,335,3,0,143,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2509.7,29.8,3,26,6,296,2,0,142,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2539.6,29.9,4,42,12,344,3,0,148,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2569.6,30.0,4,42,12,317,3,0,141,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2599.5,30.0,4,42,12,338,3,0,142,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2629.4,29.9,4,42,12,329,3,0,145,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2659.4,30.0,4,42,12,313,3,0,141,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2689.4,30.0,4,42,12,333,3,0,141,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2719.3,29.9,4,42,12,322,3,0,142,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2749.1,29.8,3,26,6,302,2,0,142,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2779.0,29.9,4,42,12,317,3,0,140,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2808.8,29.8,4,42,12,341,3,0,144,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2838.7,29.9,4,42,12,311,3,0,141,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2868.6,29.9,4,42,12,307,3,0,140,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2898.5,29.9,4,42,12,344,3,0,147,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2928.4,29.9,4,42,12,341,3,0,142,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2958.3,29.9,4,42,12,329,3,0,145,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2988.2,29.9,4,42,12,305,3,0,143,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3018.0,29.8,4,42,12,329,3,0,144,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3047.9,29.8,4,42,12,314,3,0,137,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3077.8,30.0,4,42,12,356,3,0,145,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3107.7,29.9,4,42,12,326,3,0,143,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3137.6,29.9,4,42,12,320,3,0,144,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3167.6,30.0,4,42,12,323,3,0,145,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3197.4,29.8,4,42,12,325,3,0,146,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3227.3,29.9,4,42,12,322,3,0,146,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3257.3,30.0,4,42,12,350,3,0,145,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3287.2,29.9,4,42,12,321,3,0,145,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3317.1,30.0,4,42,12,335,3,0,141,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3347.1,30.0,4,42,12,332,3,0,148,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3377.0,29.9,4,42,12,322,3,0,142,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3406.9,29.9,4,42,12,319,3,0,145,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3436.9,30.0,4,42,12,323,3,0,144,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,3466.7,29.9,4,42,12,317,3,0,145,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,3496.6,29.9,4,42,12,311,3,0,143,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3526.6,30.0,4,42,12,334,3,0,144,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3556.4,29.8,4,42,12,332,3,0,144,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3586.3,29.9,4,42,12,320,3,0,144,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3616.2,29.9,4,42,12,329,3,0,145,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3646.1,29.9,4,42,12,317,3,0,139,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3676.0,29.9,4,42,12,311,3,0,143,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3706.0,30.0,4,42,12,308,3,0,141,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3735.8,29.9,4,42,12,314,3,0,139,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3765.8,29.9,4,42,12,335,3,0,141,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3795.6,29.8,4,42,12,325,3,0,146,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3825.4,29.8,4,42,12,317,3,0,143,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3855.2,29.8,4,42,12,314,3,0,141,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3885.1,29.9,4,42,12,323,3,0,140,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3915.1,30.0,3,26,6,296,2,0,141,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3944.9,29.8,4,42,12,311,3,0,140,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3974.8,29.9,4,42,12,323,3,0,145,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,4004.8,29.9,4,42,12,310,3,0,143,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,4034.6,29.9,4,42,12,322,3,0,144,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,4064.6,30.0,4,42,12,320,3,0,143,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,4094.5,29.9,4,42,12,317,3,0,142,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,4124.4,30.0,3,26,6,290,2,0,136,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,4154.3,29.9,4,42,12,326,3,0,139,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,4184.3,30.0,4,42,12,350,3,0,146,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,4214.3,30.0,4,42,12,305,3,0,138,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,4244.3,30.0,4,42,12,317,3,0,138,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4274.1,29.8,3,26,6,298,2,0,140,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4304.0,29.9,3,26,6,296,2,0,140,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,4333.9,29.9,4,42,12,341,3,0,145,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,4363.8,29.9,4,42,12,329,3,0,147,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,4393.7,29.9,4,42,12,323,3,0,143,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,4423.6,29.9,4,42,12,329,3,0,144,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,4453.4,29.8,4,42,12,308,3,0,140,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,4483.3,29.9,4,42,12,308,3,0,140,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4513.3,30.0,4,42,12,331,3,0,144,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,4543.1,29.9,4,42,12,310,3,0,140,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,4572.9,29.8,4,42,12,328,3,0,146,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,4602.9,29.9,4,42,12,328,3,0,143,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,4632.8,29.9,4,42,12,302,3,0,140,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,4662.7,29.8,4,42,12,338,3,0,145,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4692.6,29.9,4,42,12,317,3,0,143,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,4722.5,29.9,4,42,12,325,3,0,143,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,4752.2,29.8,4,42,12,331,3,0,145,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,4782.1,29.8,3,26,6,298,2,0,140,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,4812.1,30.0,4,42,12,338,3,0,144,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,4841.8,29.8,4,42,12,305,3,0,142,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,4871.7,29.8,4,42,12,302,3,0,140,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,4901.5,29.8,4,42,12,326,3,0,144,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,4931.4,29.9,4,42,12,341,3,0,147,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,4961.1,29.7,4,42,12,338,3,0,146,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,4990.9,29.8,4,42,12,317,3,0,144,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,5020.7,29.9,4,42,12,332,3,0,141,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,5050.6,29.8,4,42,12,314,3,0,142,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,5080.5,30.0,4,42,12,326,3,0,143,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,5110.4,29.8,4,42,12,320,3,0,146,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,5140.2,29.8,3,26,6,296,2,0,138,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,5170.2,30.0,4,42,12,326,3,0,146,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,5200.0,29.8,4,42,12,320,3,0,144,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,5229.8,29.7,4,42,12,314,3,0,140,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,5259.6,29.8,4,42,12,338,3,0,144,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,5289.5,29.9,4,42,12,308,3,0,138,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,5319.5,30.0,4,42,12,323,3,0,146,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,5349.4,29.9,4,42,12,323,3,0,143,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,5379.3,29.9,4,42,12,310,3,0,139,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,5409.3,29.9,4,42,12,331,3,0,142,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,5439.1,29.8,4,42,12,308,3,0,141,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,5468.9,29.9,4,42,12,323,3,0,141,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,5498.9,30.0,4,42,12,314,3,0,143,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,5528.9,30.0,4,42,12,320,3,0,139,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,5558.8,29.9,4,42,12,323,3,0,144,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,5588.7,29.9,4,42,12,311,3,0,138,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,5618.6,29.9,3,26,6,300,2,0,142,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,5648.5,30.0,4,42,12,332,3,0,143,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,5678.5,29.9,4,42,12,326,3,0,141,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,5708.3,29.8,4,42,12,328,3,0,145,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,5738.2,29.9,4,42,12,317,3,0,148,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,5768.1,29.9,4,42,12,320,3,0,147,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,5798.0,29.9,4,42,12,335,3,0,144,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,5828.0,30.0,4,42,12,305,3,0,144,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,5857.9,29.9,4,42,12,316,3,0,140,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
